,arc_role,loc_label,xlink_label
987,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedIncomeStatementsInformationAbstract,label_NonConsolidatedIncomeStatementsInformationAbstract
988,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedIncomeStatementsInformationAbstract,label_NonConsolidatedIncomeStatementsInformationAbstract_2
989,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationAnnualHeading,label_NonConsolidatedInformationAnnualHeading
990,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationAnnualHeading,label_NonConsolidatedInformationAnnualHeading_2
991,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationAnnualLineItems,label_NonConsolidatedInformationAnnualLineItems
992,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationAnnualLineItems,label_NonConsolidatedInformationAnnualLineItems_2
993,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationAnnualTable,label_NonConsolidatedInformationAnnualTable
994,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationAnnualTable,label_NonConsolidatedInformationAnnualTable_2
995,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ1Heading,label_NonConsolidatedInformationQ1Heading
996,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ1Heading,label_NonConsolidatedInformationQ1Heading_2
997,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ1LineItems,label_NonConsolidatedInformationQ1LineItems
998,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ1LineItems,label_NonConsolidatedInformationQ1LineItems_2
999,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ1Table,label_NonConsolidatedInformationQ1Table
1000,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ1Table,label_NonConsolidatedInformationQ1Table_2
1001,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ2YTDHeading,label_NonConsolidatedInformationQ2YTDHeading
1002,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ2YTDHeading,label_NonConsolidatedInformationQ2YTDHeading_2
1003,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ2YTDLineItems,label_NonConsolidatedInformationQ2YTDLineItems
1004,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ2YTDLineItems,label_NonConsolidatedInformationQ2YTDLineItems_2
1005,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ2YTDTable,label_NonConsolidatedInformationQ2YTDTable
1006,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ2YTDTable,label_NonConsolidatedInformationQ2YTDTable_2
1007,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ3YTDHeading,label_NonConsolidatedInformationQ3YTDHeading
1008,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ3YTDHeading,label_NonConsolidatedInformationQ3YTDHeading_2
1009,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ3YTDLineItems,label_NonConsolidatedInformationQ3YTDLineItems
1010,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ3YTDLineItems,label_NonConsolidatedInformationQ3YTDLineItems_2
1011,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ3YTDTable,label_NonConsolidatedInformationQ3YTDTable
1012,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedInformationQ3YTDTable,label_NonConsolidatedInformationQ3YTDTable_2
1013,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedMember,label_NonConsolidatedMember
1014,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedMember,label_NonConsolidatedMember_2
1015,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedOperatingResultsAbstract,label_NonConsolidatedOperatingResultsAbstract
1016,http://www.xbrl.org/2003/arcrole/concept-label,NonConsolidatedOperatingResultsAbstract,label_NonConsolidatedOperatingResultsAbstract_2
1017,http://www.xbrl.org/2003/arcrole/concept-label,NoteAndReasonForCorrectionAbstract,label_NoteAndReasonForCorrectionAbstract
1018,http://www.xbrl.org/2003/arcrole/concept-label,NoteAndReasonForCorrectionAbstract,label_NoteAndReasonForCorrectionAbstract_2
1019,http://www.xbrl.org/2003/arcrole/concept-label,NoteFinancialForecastCorrectionHeading,label_NoteFinancialForecastCorrectionHeading
1020,http://www.xbrl.org/2003/arcrole/concept-label,NoteFinancialForecastCorrectionHeading,label_NoteFinancialForecastCorrectionHeading_2
1021,http://www.xbrl.org/2003/arcrole/concept-label,NoteFinancialForecastCorrectionLineItems,label_NoteFinancialForecastCorrectionLineItems
1022,http://www.xbrl.org/2003/arcrole/concept-label,NoteFinancialForecastCorrectionLineItems,label_NoteFinancialForecastCorrectionLineItems_2
1023,http://www.xbrl.org/2003/arcrole/concept-label,NoteFinancialForecastCorrectionTable,label_NoteFinancialForecastCorrectionTable
1024,http://www.xbrl.org/2003/arcrole/concept-label,NoteFinancialForecastCorrectionTable,label_NoteFinancialForecastCorrectionTable_2
1025,http://www.xbrl.org/2003/arcrole/concept-label,NoteRevisedDividendForecastHeading,label_NoteRevisedDividendForecastHeading
1026,http://www.xbrl.org/2003/arcrole/concept-label,NoteRevisedDividendForecastHeading,label_NoteRevisedDividendForecastHeading_2
1027,http://www.xbrl.org/2003/arcrole/concept-label,NoteRevisedDividendForecastLineItems,label_NoteRevisedDividendForecastLineItems
1028,http://www.xbrl.org/2003/arcrole/concept-label,NoteRevisedDividendForecastLineItems,label_NoteRevisedDividendForecastLineItems_2
1029,http://www.xbrl.org/2003/arcrole/concept-label,NoteRevisedDividendForecastTable,label_NoteRevisedDividendForecastTable
1030,http://www.xbrl.org/2003/arcrole/concept-label,NoteRevisedDividendForecastTable,label_NoteRevisedDividendForecastTable_2
1031,http://www.xbrl.org/2003/arcrole/concept-label,NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementHeading,label_NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementHeading
1032,http://www.xbrl.org/2003/arcrole/concept-label,NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementHeading,label_NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementHeading_2
1033,http://www.xbrl.org/2003/arcrole/concept-label,NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementLineItems,label_NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementLineItems
1034,http://www.xbrl.org/2003/arcrole/concept-label,NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementLineItems,label_NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementLineItems_2
1035,http://www.xbrl.org/2003/arcrole/concept-label,NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementTable,label_NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementTable
1036,http://www.xbrl.org/2003/arcrole/concept-label,NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementTable,label_NotesChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementTable_2
1037,http://www.xbrl.org/2003/arcrole/concept-label,NotesForUsingForecastedInformationAndOthers,label_NotesForUsingForecastedInformationAndOthers
1038,http://www.xbrl.org/2003/arcrole/concept-label,NotesForUsingForecastedInformationAndOthers,label_NotesForUsingForecastedInformationAndOthers_2
1039,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSChangesAccountingPoliciesAccountingEstimatesHeading,label_NotesIFRSChangesAccountingPoliciesAccountingEstimatesHeading
1040,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSChangesAccountingPoliciesAccountingEstimatesHeading,label_NotesIFRSChangesAccountingPoliciesAccountingEstimatesHeading_2
1041,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSChangesAccountingPoliciesAccountingEstimatesLineItems,label_NotesIFRSChangesAccountingPoliciesAccountingEstimatesLineItems
1042,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSChangesAccountingPoliciesAccountingEstimatesLineItems,label_NotesIFRSChangesAccountingPoliciesAccountingEstimatesLineItems_2
1043,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSChangesAccountingPoliciesAccountingEstimatesTable,label_NotesIFRSChangesAccountingPoliciesAccountingEstimatesTable
1044,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSChangesAccountingPoliciesAccountingEstimatesTable,label_NotesIFRSChangesAccountingPoliciesAccountingEstimatesTable_2
1045,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading
1046,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading_2
1047,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems
1048,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems_2
1049,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable
1050,http://www.xbrl.org/2003/arcrole/concept-label,NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable_2
1051,http://www.xbrl.org/2003/arcrole/concept-label,NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading
1052,http://www.xbrl.org/2003/arcrole/concept-label,NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading_2
1053,http://www.xbrl.org/2003/arcrole/concept-label,NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems
1054,http://www.xbrl.org/2003/arcrole/concept-label,NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems_2
1055,http://www.xbrl.org/2003/arcrole/concept-label,NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable
1056,http://www.xbrl.org/2003/arcrole/concept-label,NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable_2
1057,http://www.xbrl.org/2003/arcrole/concept-label,NotesNumberIssuedOutstandingSharesCommonStockHeading,label_NotesNumberIssuedOutstandingSharesCommonStockHeading
1058,http://www.xbrl.org/2003/arcrole/concept-label,NotesNumberIssuedOutstandingSharesCommonStockHeading,label_NotesNumberIssuedOutstandingSharesCommonStockHeading_2
1059,http://www.xbrl.org/2003/arcrole/concept-label,NotesNumberIssuedOutstandingSharesCommonStockLineItems,label_NotesNumberIssuedOutstandingSharesCommonStockLineItems
1060,http://www.xbrl.org/2003/arcrole/concept-label,NotesNumberIssuedOutstandingSharesCommonStockLineItems,label_NotesNumberIssuedOutstandingSharesCommonStockLineItems_2
1061,http://www.xbrl.org/2003/arcrole/concept-label,NotesNumberIssuedOutstandingSharesCommonStockTable,label_NotesNumberIssuedOutstandingSharesCommonStockTable
1062,http://www.xbrl.org/2003/arcrole/concept-label,NotesNumberIssuedOutstandingSharesCommonStockTable,label_NotesNumberIssuedOutstandingSharesCommonStockTable_2
1063,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsHeading,label_NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsHeading
1064,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsHeading,label_NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsHeading_2
1065,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsLineItems,label_NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsLineItems
1066,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsLineItems,label_NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsLineItems_2
1067,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsTable,label_NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsTable
1068,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsTable,label_NotesQuarterlyApplyingSpecificAccountingConsolidatedQuarterlyFinancialStatementsTable_2
1069,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementHeading,label_NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementHeading
1070,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementHeading,label_NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementHeading_2
1071,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementLineItems,label_NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementLineItems
1072,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementLineItems,label_NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementLineItems_2
1073,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementTable,label_NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementTable
1074,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementTable,label_NotesQuarterlyChangesAccountingPoliciesAccountingEstimatesRetrospectiveRestatementTable_2
1075,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesHeading,label_NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesHeading
1076,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesHeading,label_NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesHeading_2
1077,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesLineItems,label_NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesLineItems
1078,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesLineItems,label_NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesLineItems_2
1079,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesTable,label_NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesTable
1080,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesTable,label_NotesQuarterlyIFRSChangesAccountingPoliciesAccountingEstimatesTable_2
1081,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading
1082,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading_2
1083,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems
1084,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems_2
1085,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable
1086,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesQuarterlyIFRSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable_2
1087,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading
1088,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading_2
1089,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems
1090,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems_2
1091,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable
1092,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesQuarterlyMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable_2
1093,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyNumberIssuedOutstandingSharesCommonStockHeading,label_NotesQuarterlyNumberIssuedOutstandingSharesCommonStockHeading
1094,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyNumberIssuedOutstandingSharesCommonStockHeading,label_NotesQuarterlyNumberIssuedOutstandingSharesCommonStockHeading_2
1095,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyNumberIssuedOutstandingSharesCommonStockLineItems,label_NotesQuarterlyNumberIssuedOutstandingSharesCommonStockLineItems
1096,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyNumberIssuedOutstandingSharesCommonStockLineItems,label_NotesQuarterlyNumberIssuedOutstandingSharesCommonStockLineItems_2
1097,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyNumberIssuedOutstandingSharesCommonStockTable,label_NotesQuarterlyNumberIssuedOutstandingSharesCommonStockTable
1098,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyNumberIssuedOutstandingSharesCommonStockTable,label_NotesQuarterlyNumberIssuedOutstandingSharesCommonStockTable_2
1099,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementHeading,label_NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementHeading
1100,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementHeading,label_NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementHeading_2
1101,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementLineItems,label_NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementLineItems
1102,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementLineItems,label_NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementLineItems_2
1103,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementTable,label_NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementTable
1104,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementTable,label_NotesQuarterlyUSApplyingSimplifiedMethodAccountingSpecificAccountingConsolidatedQuarterlyFinancialStatementTable_2
1105,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsHeading,label_NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsHeading
1106,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsHeading,label_NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsHeading_2
1107,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsLineItems,label_NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsLineItems
1108,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsLineItems,label_NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsLineItems_2
1109,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsTable,label_NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsTable
1110,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsTable,label_NotesQuarterlyUSChangesAccountingPrinciplesProceduresPresentationConsolidatedQuarterlyFinancialStatementsTable_2
1111,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading
1112,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading,label_NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesHeading_2
1113,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems
1114,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems,label_NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesLineItems_2
1115,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable
1116,http://www.xbrl.org/2003/arcrole/concept-label,NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable,label_NotesQuarterlyUSMaterialChangesSubsidiariesDuringThisPeriodChangesScopeConsolidationsResultingChangeSubsidiariesTable_2
1117,http://www.xbrl.org/2003/arcrole/concept-label,NotesUSChangesAccountingPoliciesHeading,label_NotesUSChangesAccountingPoliciesHeading
1118,http://www.xbrl.org/2003/arcrole/concept-label,NotesUSChangesAccountingPoliciesHeading,label_NotesUSChangesAccountingPoliciesHeading_2
