date	xlink_href	shema	label_for_join	loc_label	xlink:arcrole	xlink_label	xlink_role	xml_lang	label		
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiaries	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiaries	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiaries	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiaries_6	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/label	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	http://www.xbrl.org/2003/role/label	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/verboseLabel	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract_5	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesAbstract_6	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/label	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	http://www.xbrl.org/2003/role/label	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS_2	http://www.xbrl.org/2003/role/verboseLabel	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、米国基準
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、米国基準
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/verboseLabel	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、米国基準
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS_5	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUS_6	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/label	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	http://www.xbrl.org/2003/role/label	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/verboseLabel	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、米国基準、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract_5	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiariesUSAbstract_6	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/label	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	http://www.xbrl.org/2003/role/label	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、IFRS
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、IFRS
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/verboseLabel	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、IFRS
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS_5	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRS_6	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/label	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	http://www.xbrl.org/2003/role/label	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	ja	期中における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、IFRS、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract_3	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/verboseLabel	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、IFRS、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract_4	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/verboseLabel	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）、IFRS、タイトル項目
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract_5	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Quarterly/label	ja	当四半期連結累計期間における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	tse-ed-t-2014-01-12.xsd	tse-ed-t_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract	http://www.xbrl.org/2003/arcrole/concept-label	label_MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangesInSubsidiariesIFRSAbstract_6	http://www.xbrl.tdnet.info/jp/tse/tdnet/role/Interim/label	ja	当中間期における重要な子会社の異動（連結範囲の変更を伴う特定子会社の異動）
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_NagoyaStockExchange	tse-ed-t-2014-01-12.xsd	tse-ed-t_NagoyaStockExchange	NagoyaStockExchange	http://www.xbrl.org/2003/arcrole/concept-label	label_NagoyaStockExchange	http://www.xbrl.org/2003/role/label	ja	名
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_NagoyaStockExchange	tse-ed-t-2014-01-12.xsd	tse-ed-t_NagoyaStockExchange	NagoyaStockExchange	http://www.xbrl.org/2003/arcrole/concept-label	label_NagoyaStockExchange_2	http://www.xbrl.org/2003/role/verboseLabel	ja	名古屋証券取引所
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_NagoyaStockExchange1stSection	tse-ed-t-2014-01-12.xsd	tse-ed-t_NagoyaStockExchange1stSection	NagoyaStockExchange1stSection	http://www.xbrl.org/2003/arcrole/concept-label	label_NagoyaStockExchange1stSection	http://www.xbrl.org/2003/role/label	ja	プレミア
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_NagoyaStockExchange1stSection	tse-ed-t-2014-01-12.xsd	tse-ed-t_NagoyaStockExchange1stSection	NagoyaStockExchange1stSection	http://www.xbrl.org/2003/arcrole/concept-label	label_NagoyaStockExchange1stSection_2	http://www.xbrl.org/2003/role/verboseLabel	ja	名古屋証券取引所 プレミア
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_NagoyaStockExchange2ndSection	tse-ed-t-2014-01-12.xsd	tse-ed-t_NagoyaStockExchange2ndSection	NagoyaStockExchange2ndSection	http://www.xbrl.org/2003/arcrole/concept-label	label_NagoyaStockExchange2ndSection	http://www.xbrl.org/2003/role/label	ja	メイン
2014-01-12	tse-ed-t-2014-01-12.xsd#tse-ed-t_NagoyaStockExchange2ndSection	tse-ed-t-2014-01-12.xsd	tse-ed-t_NagoyaStockExchange2ndSection	NagoyaStockExchange2ndSection	http://www.xbrl.org/2003/arcrole/concept-label	label_NagoyaStockExchange2ndSection_2	http://www.xbrl.org/2003/role/verboseLabel	ja	名古屋証券取引所 メイン
